yrmo,sell,superid,source,propertytype,propertyzipcode,age,size,popdensity,bbb,caprate,bbbdev,yrqtr,latitude,longitude,reis_sector,region_code,REIS_Market_ID,Submarket_Number,Market_Submarket_ID,effective_rent_per_uom_amt,vacancy_pct
20221,301,9038296,mountain_seed,IN,43215,64,6934,2521.190617,0.030557843,0.0675,-0.555463776,20221,39.97087,-83.04603,Ind,R5,CO,2,CO2,4.03,0.055
20221,301,9048409,mountain_seed,IN,19057,21,14229,3890.246662,0.030557843,0.0675,-0.555463776,20221,40.1347,-74.84525,Ind,R4,PA,2,PA2,5.43,0.05
20221,301,9049152,mountain_seed,IN,84115,45,8925,4006.49667,0.030557843,0.0675,-0.555463776,20221,40.68997,-111.8975,Ind,R3,SC,,,6.75,0.072
201810,262,9019040,mountain_seed,IN,55303,24,31600,734.5800317,0.047854771,0.0848,-0.210471977,20184,45.22272,-93.42175,Ind,R5,MN,5,MN5,5.5,0.099
20203,279,9050392,mountain_seed,IN,20748,23,10125,4271.30588,0.034452736,0.0714,0.416147391,20201,38.84148,-76.94716,Ind,R2,SM,7,SM7,7.66,0.084
202110,298,9047054,mountain_seed,IN,32209,56,122432,3674.879486,0.025251944,0.0622,-0.838173724,20214,30.36228,-81.69546,Ind,R2,JA,2,JA2,4.29,0.051
20208,284,9059402,mountain_seed,IN,95824,49,41673,7441.763113,0.023250924,0.0602,-0.250826598,20203,38.51432,-121.4375,Ind,R3,SO,6,SO6,4.8,0.098
20196,270,9051361,mountain_seed,IN,30093,48,110356,4473.128197,0.038038365,0.075,-0.278361684,20192,33.90839,-84.21329,Ind,R2,AT,5,AT5,3.79,0.114
20196,270,9035432,mountain_seed,IN,21012,64,35680,2183.895093,0.038038365,0.075,-0.278361684,20192,39.04333,-76.52103,Ind,R2,BA,8,BA8,5.36,0.089
20196,270,9026718,mountain_seed,IN,60448,11,36560,1345.397455,0.038038365,0.075,-0.278361684,20192,41.54294,-87.83134,Ind,R5,CH,13,CH13,4.76,0.127
20196,270,9039049,mountain_seed,IN,33607,79,3086,2606.688074,0.038038365,0.075,-0.278361684,20192,27.96781,-82.48477,Ind,R2,TA,3,TA3,5.04,0.085
20235,317,9023550,mountain_seed,IN,44139,49,105840,1062.189272,0.056813179,0.0938,0.189537028,20232,41.41599,-81.4864,Ind,R5,CL,4,CL4,4.88,0.057
20229,309,9036513,mountain_seed,IN,48183,25,9471,2323.236671,0.055805057,0.0928,0.374899342,20223,42.13642,-83.22608,Ind,R5,DT,4,DT4,4.86,0.036
202212,312,9031281,mountain_seed,IN,63026,38,6033,1744.031621,0.060998088,0.098,0.242005527,20224,38.54066,-90.46539,Ind,R5,SL,3,SL3,4.92,0.054
20173,243,9031882,mountain_seed,IN,21075,23,81413,1815.450348,0.039694824,0.0767,-0.369384846,20171,39.19592,-76.75367,Ind,R2,BA,7,BA7,5.11,0.094
201811,263,9010825,mountain_seed,IN,29697,30,54088,317.4689865,0.048871342,0.0859,-0.118904168,20184,34.62664,-82.52478,Ind,R2,GN,,,3.68,0.127
20218,296,9030332,mountain_seed,IN,77581,14,106280,1646.069598,0.023569221,0.0606,-0.847520012,20213,29.52285,-95.23544,Ind,R1,HO,10,HO10,6,0.084
20198,272,9015783,mountain_seed,IN,1952,43,8238,536.8461987,0.034048149,0.0711,-0.267029493,20193,42.8614,-70.89985,Ind,R4,BO,4,BO4,6.03,0.08
20201,277,9041601,mountain_seed,IN,30092,40,15244,2891.118001,0.032923572,0.07,-0.240007399,20201,33.94265,-84.25387,Ind,R2,AT,7,AT7,3.85,0.113
20201,277,9028475,mountain_seed,IN,2760,104,9564,1487.897168,0.032923572,0.07,-0.240007399,20201,41.98366,-71.33221,Ind,R4,BO,9,BO9,6.07,0.081
20201,277,9065286,mountain_seed,IN,2035,124,1464,16865,0.032923572,0.07,-0.240007399,20201,42.06044,-71.24847,Ind,R4,BO,7,BO7,6.07,0.081
20201,277,9034765,mountain_seed,IN,97218,94,1409,2084.013167,0.032923572,0.07,-0.240007399,20201,45.57771,-122.61604,Ind,R3,PO,5,PO5,6.33,0.047
202112,300,9050442,mountain_seed,IN,60193,43,9927,4288.465747,0.028397206,0.0655,-0.691992175,20214,41.9947,-88.09882,Ind,R5,CH,6,CH6,5.29,0.075
20248,332,9068538,mountain_seed,IN,44143,30,75167,24499,0.052696896,0.0898,-0.527753012,20243,41.55956,-81.48533,Ind,R5,CL,5,CL5,5.03,0.05
20172,242,9029613,mountain_seed,IN,28216,62,193000,1579.021306,0.040396442,0.0775,-0.3549639,20171,35.2675,-80.87288,Ind,R2,CR,5,CR5,3.91,0.095
201811,263,9071087,mountain_seed,IN,72209,38,42550,32376,0.048871342,0.086,-0.118904168,20184,34.67684,-92.34377,Ind,R1,LR,,,4.42,0.133
20221,301,9038856,mountain_seed,IN,32809,21,5585,2579.784159,0.030557843,0.0677,-0.555463776,20221,28.46103,-81.39619,Ind,R2,OR,4,OR4,6.15,0.029
201810,262,9045614,mountain_seed,IN,23324,57,6228,3420.296363,0.047854771,0.085,-0.210471977,20184,36.78719,-76.28704,Ind,R2,NF,,,5.74,0.091
20199,273,9072471,mountain_seed,IN,85027,46,16000,37140,0.033336237,0.0705,-0.315495058,20193,33.68274,-112.09039,Ind,R3,PX,3,PX3,5.61,0.144
20175,245,9042058,mountain_seed,IN,33407,44,22150,2945.283019,0.037831826,0.075,-0.384566852,20172,26.75743,-80.06849,Ind,R2,PB,2,PB2,5.98,0.063
20175,245,9064208,mountain_seed,IN,20855,40,34725,14295,0.037831826,0.075,-0.384566852,20172,39.11397,-77.15702,Ind,R2,SM,2,SM2,7.34,0.095
20175,245,9007366,mountain_seed,IN,98421,105,10681,196.0431655,0.037831826,0.075,-0.384566852,20172,47.25578,-122.40531,Ind,R3,TM,,,6.88,0.097
20175,245,9050139,mountain_seed,IN,98404,70,47372,4214.079328,0.037831826,0.075,-0.384566852,20172,47.20266,-122.42101,Ind,R3,TM,,,6.88,0.097
20228,308,9030287,mountain_seed,IN,38133,34,92249,1642.072834,0.05263062,0.0898,0.312532222,20223,35.1941,-89.7978,Ind,R2,ME,2,ME2,3.46,0.077
20246,330,9027737,mountain_seed,IN,15146,49,10751,1437.56979,0.057428389,0.0946,-0.545751908,20242,40.46213,-79.76686,Ind,R4,PI,6,PI6,5.41,0.039
20236,318,9066016,mountain_seed,IN,60131,58,7900,18097,0.057817546,0.095,0.137651613,20232,41.94549,-87.91894,Ind,R5,CH,7,CH7,6.14,0.049
20229,309,9026967,mountain_seed,IN,32771,38,24178,1367.823082,0.055805057,0.093,0.374899342,20223,28.8166,-81.33195,Ind,R2,OR,7,OR7,6.58,0.02
20204,280,9045092,mountain_seed,IN,30033,17,33510,3330.770896,0.03528971,0.0725,0.767834341,20202,33.82108,-84.26412,Ind,R2,AT,4,AT4,3.86,0.118
20204,280,9039851,mountain_seed,IN,80907,41,18303,2706.929691,0.03528971,0.0725,0.767834341,20202,38.90046,-104.84339,Ind,R3,CS,,,7.9,0.072
20204,280,9070468,mountain_seed,IN,6604,35,226456,30313,0.03528971,0.0725,0.767834341,20202,41.17637,-73.19277,Ind,R4,FC,,,7.5,0.085
20203,279,9034736,mountain_seed,IN,48315,36,80967,2080.761397,0.034452736,0.0717,0.416147391,20201,42.67083,-82.98404,Ind,R5,DT,5,DT5,4.05,0.107
20203,279,9031920,mountain_seed,IN,20109,12,19097,1818.692045,0.034452736,0.0717,0.416147391,20201,38.79781,-77.52371,Ind,R2,SV,3,SV3,8.91,0.049
202110,298,9044889,mountain_seed,IN,80110,42,9100,3297.566372,0.025251944,0.0625,-0.838173724,20214,39.63412,-105.00467,Ind,R3,DE,8,DE8,5.96,0.058
202110,298,9026229,mountain_seed,IN,14624,25,111741,1299.534551,0.025251944,0.0625,-0.838173724,20214,43.16191,-77.75368,Ind,R4,RO,,,5.68,0.035
202110,298,9049149,mountain_seed,IN,84115,18,20331,4006.49667,0.025251944,0.0625,-0.838173724,20214,40.74025,-111.90264,Ind,R3,SC,,,6.53,0.065
20202,278,9073761,mountain_seed,IN,27604,53,70108,42204,0.03333912,0.0706,0.030381123,20201,35.84001,-78.60219,Ind,R2,RD,4,RD4,5.11,0.073
20175,245,9046543,mountain_seed,IN,33404,39,14946,3574.642393,0.037831826,0.0751,-0.384566852,20172,26.77114,-80.08941,Ind,R2,PB,2,PB2,5.98,0.063
20213,291,9068551,mountain_seed,IN,33707,3,82353,24599,0.025230826,0.0625,-0.904989351,20211,27.76089,-82.73539,Ind,R2,TA,1,TA1,5.23,0.079
20225,305,9041136,mountain_seed,IN,77038,16,21267,2837.582324,0.049526127,0.0868,0.014046545,20222,29.93655,-95.47212,Ind,R1,HO,8,HO8,6.52,0.075
20192,266,9042349,mountain_seed,IN,48335,53,25245,2972.133758,0.045213694,0.0825,-0.029638638,20191,42.46984,-83.39169,Ind,R5,DT,6,DT6,3.97,0.104
20192,266,9045615,mountain_seed,IN,23324,5,23232,3420.296363,0.045213694,0.0825,-0.029638638,20191,36.81169,-76.25707,Ind,R2,NF,,,5.77,0.092
20248,332,9034178,mountain_seed,IN,44125,37,55752,2019.683656,0.052696896,0.09,-0.527753012,20243,41.39651,-81.62701,Ind,R5,CL,4,CL4,5.03,0.05
20248,332,9032270,mountain_seed,IN,1752,49,19950,1845.147376,0.052696896,0.09,-0.527753012,20243,42.31654,-71.57928,Ind,R4,WC,,,7.86,0.064
20238,320,9037102,mountain_seed,IN,2745,60,37604,2379.550736,0.060190981,0.0975,-0.063626297,20233,41.72632,-70.95534,Ind,R4,BO,9,BO9,8.69,0.04
20245,329,9054036,mountain_seed,IN,48310,45,19788,5055.68034,0.058690475,0.096,-0.586371987,20242,42.58948,-83.05507,Ind,R5,DT,5,DT5,5.29,0.035
20224,304,9012739,mountain_seed,IN,23188,8,14950,395.4202993,0.045171659,0.0825,-0.117868947,20222,37.31768,-76.73051,Ind,R2,NF,,,6.53,0.036
20203,279,9053003,mountain_seed,IN,80241,26,17426,4807.81463,0.034452736,0.0718,0.416147391,20201,39.91768,-104.98148,Ind,R3,DE,2,DE2,5.44,0.084
20228,308,9017726,mountain_seed,IN,44202,56,365882,645.6841063,0.05263062,0.09,0.312532222,20223,41.28072,-81.34612,Ind,R5,AK,,,5.07,0.091
20242,326,9012659,mountain_seed,IN,30121,39,7500,390.8509923,0.055224996,0.0926,-0.486637225,20241,34.21726,-84.79291,Ind,R2,AT,10,AT10,5.41,0.041
20192,266,9021664,mountain_seed,IN,32703,21,98483,910.2316602,0.045213694,0.0826,-0.029638638,20191,28.66817,-81.52241,Ind,R2,OR,1,OR1,4.95,0.072
20248,332,9054171,mountain_seed,IN,55423,64,29814,5070.230758,0.052696896,0.0901,-0.527753012,20243,44.8834,-93.25376,Ind,R5,MN,10,MN10,6.96,0.055
20218,296,9059879,mountain_seed,IN,55121,27,53033,7861,0.023569221,0.061,-0.847520012,20213,44.86101,-93.13664,Ind,R5,MN,3,MN3,5.96,0.074
20209,285,9061004,mountain_seed,IN,1460,8,448470,8924,0.021960976,0.0594,-0.429832097,20203,42.54749,-71.50742,Ind,R4,BO,5,BO5,6.1,0.079
20191,265,9012187,mountain_seed,IN,49315,20,25902,372.3195423,0.046952132,0.0844,-0.011861734,20191,42.79943,-85.68461,Ind,R5,GD,,,3.08,0.063
202310,322,9021984,mountain_seed,IN,45414,67,14600,928.473784,0.063146465,0.1006,-0.109048119,20234,39.81992,-84.18539,Ind,R5,DN,,,4.08,0.152
20202,278,9037282,mountain_seed,IN,30062,37,8942,2407.625542,0.03333912,0.0708,0.030381123,20201,33.97959,-84.53999,Ind,R2,AT,10,AT10,3.85,0.113
20219,297,9028102,mountain_seed,IN,55014,7,248816,1459.048842,0.023936316,0.0614,-0.850851708,20213,45.14253,-93.17736,Ind,R5,MN,5,MN5,5.96,0.074
20213,291,9012394,mountain_seed,IN,93725,36,144800,381.7434361,0.025230826,0.0627,-0.904989351,20211,36.69437,-119.77634,Ind,R3,FR,,,4.73,0.118
20213,291,9048821,mountain_seed,IN,77082,42,219975,3974.82874,0.025230826,0.0627,-0.904989351,20211,29.71317,-95.63075,Ind,R1,HO,2,HO2,5.79,0.105
20217,295,9037619,mountain_seed,IN,93003,39,7304,2452.813685,0.024489261,0.062,-0.845591143,20213,34.26009,-119.23853,Ind,R3,VN,,,8.48,0.049
201912,276,9059565,mountain_seed,IN,90039,62,3200,7563.395225,0.033076464,0.0706,-0.383039938,20194,34.1467,-118.27612,Ind,R3,LA,7,LA7,7.38,0.035
20241,325,9059588,mountain_seed,IN,2740,43,39322,7579.067722,0.057063357,0.0946,-0.367975259,20241,41.62625,-70.91663,Ind,R4,BO,9,BO9,8.84,0.039
201812,264,9016740,mountain_seed,IN,64086,24,10800,585.9166221,0.048452565,0.086,-0.046569762,20184,38.9379,-94.3887,Ind,R5,KC,3,KC3,3.43,0.097
202012,288,9048288,mountain_seed,IN,32808,22,16487,3868.258474,0.0234491,0.061,-0.563938856,20204,28.55278,-81.46487,Ind,R2,OR,1,OR1,5.26,0.072
20214,292,9016440,mountain_seed,IN,92562,17,2243,567.5015998,0.026415072,0.064,-0.900414274,20212,33.5463,-117.20001,Ind,R3,SB,10,SB10,5.46,0.044
20195,269,9073426,mountain_seed,IN,1420,74,8515,40337,0.04029794,0.0779,-0.264668687,20192,42.56846,-71.78333,Ind,R4,WC,,,6.37,0.127
202112,300,9044395,mountain_seed,IN,33326,19,78454,3238.060707,0.028397206,0.066,-0.691992175,20214,26.10696,-80.35131,Ind,R2,FL,5,FL5,7.68,0.045
20246,330,9052037,mountain_seed,IN,38104,18,7540,4591.800706,0.057428389,0.0951,-0.545751908,20242,35.14883,-90.01434,Ind,R2,ME,1,ME1,3.71,0.078
20231,313,9071067,mountain_seed,IN,32810,50,9328,32210,0.058301587,0.096,0.113061599,20231,28.61721,-81.43857,Ind,R2,OR,1,OR1,6.89,0.021
202010,286,9005922,mountain_seed,IN,95742,30,8000,155.6899462,0.022301249,0.06,-0.452131429,20204,38.58064,-121.26381,Ind,R3,SO,7,SO7,4.85,0.102
20226,306,9048489,mountain_seed,IN,23453,19,185400,3906.572515,0.05120026,0.0889,0.129630975,20222,36.79455,-76.0649,Ind,R2,NF,,,6.53,0.036
20204,280,9050640,mountain_seed,IN,32811,37,103397,4315.225247,0.03528971,0.073,0.767834341,20202,28.50419,-81.44098,Ind,R2,OR,3,OR3,5.16,0.081
201912,276,9021007,mountain_seed,IN,66061,8,200783,869.900703,0.033076464,0.0708,-0.383039938,20194,38.93953,-94.86902,Ind,R5,KC,9,KC9,3.51,0.093
201910,274,9047336,mountain_seed,IN,75081,44,75199,3701.343736,0.033268399,0.071,-0.380987819,20194,32.97532,-96.7078,Ind,R1,DA,7,DA7,4.55,0.075
20243,327,9026553,mountain_seed,IN,38118,49,128560,1328.708303,0.055859792,0.0936,-0.564240266,20241,35.0297,-89.93264,Ind,R2,ME,4,ME4,3.72,0.062
20176,246,9023338,mountain_seed,IN,80216,25,33750,1040.678289,0.037259158,0.075,-0.412487539,20172,39.81007,-104.97817,Ind,R3,DE,3,DE3,5.02,0.081
20176,246,9045604,mountain_seed,IN,33761,71,31530,3416.776378,0.037259158,0.075,-0.412487539,20172,28.02967,-82.73825,Ind,R2,TA,2,TA2,4.77,0.078
20228,308,9043486,mountain_seed,IN,48092,24,520888,3135.148334,0.05263062,0.0904,0.312532222,20223,42.49794,-83.03015,Ind,R5,DT,5,DT5,4.86,0.036
20229,309,9053383,mountain_seed,IN,48192,37,4180,4885.428464,0.055805057,0.0936,0.374899342,20223,42.19887,-83.1799,Ind,R5,DT,4,DT4,4.86,0.036
20226,306,9046750,mountain_seed,IN,45403,72,31552,3629.020556,0.05120026,0.089,0.129630975,20222,39.77249,-84.14479,Ind,R5,DN,,,3.69,0.108
20226,306,9040498,mountain_seed,IN,48328,24,23100,2760.756553,0.05120026,0.089,0.129630975,20222,42.67038,-83.3443,Ind,R5,DT,7,DT7,4.69,0.041
20223,303,9003692,mountain_seed,IN,81505,24,5150,97.11312154,0.039296009,0.0771,-0.262359409,20221,39.12548,-108.6569,Ind,R3,,,,12.59,0.06425
201912,276,9036750,mountain_seed,IN,30084,37,6400,2354.086113,0.033076464,0.0709,-0.383039938,20194,33.8533,-84.21815,Ind,R2,AT,6,AT6,3.84,0.113
202110,298,9052413,mountain_seed,IN,60164,13,238644,4651.476793,0.025251944,0.0631,-0.838173724,20214,41.91888,-87.91288,Ind,R5,CH,8,CH8,5.29,0.075
20216,294,9037243,mountain_seed,IN,60007,37,36060,2402.500533,0.025928761,0.0638,-0.852581054,20212,41.99312,-87.96819,Ind,R5,CH,7,CH7,4.93,0.128
20246,330,9038692,mountain_seed,IN,43612,39,13916,2565.845223,0.057428389,0.0953,-0.545751908,20242,41.70007,-83.52744,Ind,R5,TO,,,3.15,0.088
20174,244,9021934,mountain_seed,IN,80022,51,15634,927.2916802,0.038723289,0.0766,-0.373935861,20172,39.79576,-104.90371,Ind,R3,DE,2,DE2,5.02,0.081
20194,268,9027236,mountain_seed,IN,44308,24,43990,1392,0.04212043,0.08,-0.195897224,20192,41.07384,-81.52077,Ind,R5,AK,,,4.47,0.156
20194,268,9019122,mountain_seed,IN,46074,24,7966,740.9408245,0.04212043,0.08,-0.195897224,20192,40.04476,-86.14974,Ind,R5,IN,9,IN9,4.06,0.094
20194,268,9048561,mountain_seed,IN,89032,15,12600,3929.497806,0.04212043,0.08,-0.195897224,20192,36.22416,-115.14685,Ind,R3,LV,,,6.28,0.052
20194,268,9039043,mountain_seed,IN,94801,63,11100,2606.401844,0.04212043,0.08,-0.195897224,20192,37.9422,-122.35819,Ind,R3,OA,2,OA2,6.18,0.088
20194,268,9021698,mountain_seed,IN,27603,63,16133,911.3332946,0.04212043,0.08,-0.195897224,20192,35.79938,-78.637,Ind,R2,RD,1,RD1,5.06,0.079
20194,268,9059348,mountain_seed,IN,23220,67,8450,7400.582969,0.04212043,0.08,-0.195897224,20192,37.54642,-77.46207,Ind,R2,RI,5,RI5,3.9,0.088
20206,282,9059806,mountain_seed,IN,89109,50,28532,7770,0.031178698,0.0691,0.616957098,20202,36.13598,-115.17613,Ind,R3,LV,,,6.48,0.068
20209,285,9015878,mountain_seed,IN,30011,18,5100,541.0217881,0.021960976,0.0599,-0.429832097,20203,34.01062,-83.8421,Ind,R2,AT,7,AT7,3.87,0.118
202012,288,9023167,mountain_seed,IN,17050,11,512850,1022.528979,0.0234491,0.0614,-0.563938856,20204,40.22993,-77.00126,Ind,R4,HR,,,5.16,0.223
20222,302,9034205,mountain_seed,IN,45014,23,12930,2023.358673,0.034041829,0.072,-0.409129729,20221,39.33082,-84.4938,Ind,R5,CI,5,CI5,4.03,0.078
20196,270,9036290,mountain_seed,IN,60446,17,29880,2306.716115,0.038038365,0.076,-0.278361684,20192,41.62488,-88.09482,Ind,R5,CH,12,CH12,4.76,0.127
20199,273,9040432,mountain_seed,IN,75006,59,22734,2745.54391,0.033336237,0.0713,-0.315495058,20193,32.94952,-96.91077,Ind,R1,DA,4,DA4,4.52,0.08
20213,291,9045786,mountain_seed,IN,30340,54,41665,3453.242481,0.025230826,0.0632,-0.904989351,20211,33.89689,-84.25953,Ind,R2,AT,6,AT6,3.98,0.114
20225,305,9022643,mountain_seed,IN,44706,31,46962,981.9179851,0.049526127,0.0875,0.014046545,20222,40.78246,-81.4148,Ind,R5,CT,,,7.383333333,0.074555556
20217,295,9023246,mountain_seed,IN,2081,6,16905,1030.631033,0.024489261,0.0625,-0.845591143,20213,42.12795,-71.25547,Ind,R4,BO,7,BO7,6.56,0.047
20217,295,9058034,mountain_seed,IN,94544,66,24000,6664.780506,0.024489261,0.0625,-0.845591143,20213,37.65046,-122.08205,Ind,R3,OA,5,OA5,6.6,0.068
20209,285,9057925,mountain_seed,IN,33023,50,12100,6597.073778,0.021960976,0.06,-0.429832097,20203,25.99901,-80.20002,Ind,R2,FL,1,FL1,7.03,0.079
20209,285,9022732,mountain_seed,IN,68138,3,300000,994.2067367,0.021960976,0.06,-0.429832097,20203,41.14599,-96.14599,Ind,R5,OM,,,5.48,0.074
20203,279,9017373,mountain_seed,IN,48111,6,68465,627.2588464,0.034452736,0.0725,0.416147391,20201,42.25,-83.44588,Ind,R5,DT,3,DT3,4.05,0.107
20203,279,9054024,mountain_seed,IN,48310,24,43756,5055.68034,0.034452736,0.0725,0.416147391,20201,42.55561,-83.04837,Ind,R5,DT,5,DT5,4.05,0.107
20203,279,9000203,mountain_seed,IN,63045,39,37360,3,0.034452736,0.0725,0.416147391,20201,38.7717,-90.46571,Ind,R5,SL,4,SL4,4.01,0.111
20203,279,9031921,mountain_seed,IN,20109,23,5985,1818.692045,0.034452736,0.0725,0.416147391,20201,38.80371,-77.52284,Ind,R2,SV,3,SV3,8.91,0.049
20203,279,9029912,mountain_seed,IN,19720,37,70905,1596.905911,0.034452736,0.0725,0.416147391,20201,39.65934,-75.60215,Ind,R2,WL,,,6.42,0.051
202012,288,9036066,mountain_seed,IN,40258,7,356000,2265.839041,0.0234491,0.0615,-0.563938856,20204,38.16955,-85.88634,Ind,R2,LO,,,4.05,0.138
20205,281,9029039,mountain_seed,IN,43026,57,58074,1540.042766,0.034434444,0.0725,0.87230051,20202,40.02733,-83.13454,Ind,R5,CO,2,CO2,3.56,0.109
20225,305,9014776,mountain_seed,IN,6776,21,12909,483.589015,0.049526127,0.0876,0.014046545,20222,41.58247,-73.44028,Ind,R4,FC,,,8.23,0.025
20194,268,9037368,mountain_seed,IN,76040,29,5600,2419.905047,0.04212043,0.0802,-0.195897224,20192,32.8165,-97.1329,Ind,R1,FW,4,FW4,4.07,0.077
20239,321,9025909,mountain_seed,IN,44131,61,81426,1273.02693,0.061911156,0.1,-0.099938399,20233,41.36138,-81.62027,Ind,R5,CL,3,CL3,4.91,0.056
20207,283,9062258,mountain_seed,IN,7002,54,150000,10800.37697,0.02680686,0.0649,0.1599527,20203,40.65817,-74.09921,Ind,R4,NJ,6,NJ6,5.98,0.097
20204,280,9030105,mountain_seed,IN,77396,5,25000,1615.703096,0.03528971,0.0734,0.767834341,20202,29.97644,-95.25859,Ind,R1,HO,6,HO6,5.65,0.108
202111,299,9063899,mountain_seed,IN,32254,16,56000,13570,0.026852063,0.065,-0.789484354,20214,30.32142,-81.74811,Ind,R2,JA,5,JA5,4.29,0.051
202111,299,9025451,mountain_seed,IN,11716,49,7946,1224.116234,0.026852063,0.065,-0.789484354,20214,40.77592,-73.09345,Ind,R4,LI,3,LI3,7.7,0.028
202111,299,9006357,mountain_seed,IN,89511,25,19440,167.8106318,0.026852063,0.065,-0.789484354,20214,39.44207,-119.77179,Ind,R3,RE,,,4.72,0.073
20175,245,9026656,mountain_seed,IN,60451,20,11300,1334.966296,0.037831826,0.076,-0.384566852,20172,41.49354,-87.92504,Ind,R5,CH,13,CH13,4.42,0.119
20236,318,9006601,mountain_seed,IN,49093,27,26658,173.8784932,0.057817546,0.096,0.137651613,20232,41.93995,-85.64687,Ind,R5,,,,7.837777778,0.127555556
20214,292,9009222,mountain_seed,IN,98272,24,47005,255.6918009,0.026415072,0.0646,-0.900414274,20212,47.86753,-122.00883,Ind,R3,SE,4,SE4,7.69,0.07
20207,283,9064573,mountain_seed,IN,1841,64,134484,15288.11913,0.02680686,0.065,0.1599527,20203,42.69994,-71.17138,Ind,R4,BO,4,BO4,6.1,0.079
20207,283,9033162,mountain_seed,IN,80011,43,53128,1925.239331,0.02680686,0.065,0.1599527,20203,39.75459,-104.74921,Ind,R3,DE,6,DE6,5.47,0.091
20207,283,9030012,mountain_seed,IN,63042,16,405000,1608.96331,0.02680686,0.065,0.1599527,20203,38.76808,-90.38486,Ind,R5,SL,4,SL4,4,0.114
20207,283,9060121,mountain_seed,IN,95842,34,17552,8122.06333,0.02680686,0.065,0.1599527,20203,38.66956,-121.37122,Ind,R3,SO,4,SO4,4.8,0.098
20227,307,9010678,mountain_seed,IN,30132,37,34770,311.2095469,0.051504212,0.0897,0.228401058,20223,33.94936,-84.8205,Ind,R2,AT,9,AT9,4.9,0.048
20215,293,9043304,mountain_seed,IN,80903,54,5602,3112.879884,0.026802006,0.065,-0.872487846,20212,38.83666,-104.82504,Ind,R3,CS,,,8.52,0.048
20215,293,9073432,mountain_seed,IN,1420,139,145000,40337,0.026802006,0.065,-0.872487846,20212,42.58125,-71.82182,Ind,R4,WC,,,6.44,0.132
202010,286,9025875,mountain_seed,IN,75057,28,89302,1268.311867,0.022301249,0.0605,-0.452131429,20204,33.02111,-96.97544,Ind,R1,DA,1,DA1,4.65,0.082
20223,303,9030982,mountain_seed,IN,45069,33,10288,1725.156481,0.039296009,0.0775,-0.262359409,20221,39.29852,-84.4182,Ind,R5,CI,5,CI5,4.03,0.078
20223,303,9050576,mountain_seed,IN,85345,50,11711,4307.126437,0.039296009,0.0775,-0.262359409,20221,33.56764,-112.21691,Ind,R3,PX,7,PX7,6.85,0.065
20217,295,9014359,mountain_seed,IN,34715,18,52012,465.6242468,0.024489261,0.0627,-0.845591143,20213,28.63506,-81.75452,Ind,R2,OR,2,OR2,5.71,0.042
20224,304,9004865,mountain_seed,IN,98223,108,31032,127.6993161,0.045171659,0.0834,-0.117868947,20222,48.16733,-122.1418,Ind,R3,SE,1,SE1,8.74,0.043
201910,274,9021452,mountain_seed,IN,83642,18,13500,901.2712484,0.033268399,0.0715,-0.380987819,20194,43.60985,-116.37713,Ind,R3,BS,,,5.94,0.09
20241,325,9011142,mountain_seed,IN,37757,38,52000,331.5342826,0.057063357,0.0953,-0.367975259,20241,36.32382,-84.17066,Ind,R2,KX,,,4.71,0.035
202012,288,9067697,mountain_seed,IN,30028,34,4050,22182,0.0234491,0.0617,-0.563938856,20204,34.24789,-84.19134,Ind,R2,AT,8,AT8,3.92,0.116
20219,297,9015990,mountain_seed,IN,20166,23,5843,545.6785878,0.023936316,0.0622,-0.850851708,20213,38.9696,-77.49065,Ind,R2,SV,2,SV2,9.26,0.032
20213,291,9048291,mountain_seed,IN,32808,16,32000,3868.258474,0.025230826,0.0635,-0.904989351,20211,28.5995,-81.42113,Ind,R2,OR,1,OR1,5.34,0.069
20194,268,9073725,mountain_seed,IN,77055,59,56880,41989,0.04212043,0.0804,-0.195897224,20192,29.79829,-95.51307,Ind,R1,HO,7,HO7,5.45,0.091
20239,321,9049828,mountain_seed,IN,64127,73,13500,4141.457587,0.061911156,0.1002,-0.099938399,20233,39.07594,-94.52426,Ind,R5,KC,1,KC1,4.4,0.048
20195,269,9016372,mountain_seed,IN,46077,17,30768,562.0342558,0.04029794,0.0786,-0.264668687,20192,39.94163,-86.24853,Ind,R5,IN,10,IN10,4.06,0.094
